pharos_id,dataset_id,sample_id,animal_id,host_species,host_species_ncbi_tax_id,spatial_uncertainty,collection_date,collection_method_or_tissue,detection_method,primer_sequence,primer_citation,detection_target,detection_target_ncbi_tax_id,detection_outcome,detection_measurement,detection_measurement_units,pathogen,pathogen_ncbi_tax_id,genbank_accession,detection_comments,organism_sex,dead_or_alive,health_notes,life_stage,age,mass,length,latitude,longitude,wkt
prjDRDdtkMtWe-setAKoePEch9e-recCo7gg2YnFD,setAKoePEch9e,633,,Vulpes vulpes,9627,,2011-03-30,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.544953,13.602294,POINT(13.602294 52.544953)
prjDRDdtkMtWe-setAKoePEch9e-recOhursFJzbD,setAKoePEch9e,634,,Vulpes vulpes,9627,,2011-04-04,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.414514,13.401321,POINT(13.401321 52.414514)
prjDRDdtkMtWe-setAKoePEch9e-recyYOI1Lr6ik,setAKoePEch9e,635,,Vulpes vulpes,9627,,2011-04-08,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.489689,13.565252,POINT(13.565252 52.489689)
prjDRDdtkMtWe-setAKoePEch9e-reckTRmNSFmu2,setAKoePEch9e,636,,Vulpes vulpes,9627,,2011-04-11,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.428338,13.440606,POINT(13.440606 52.428338)
prjDRDdtkMtWe-setAKoePEch9e-recBwWEzuE6XO,setAKoePEch9e,637,,Vulpes vulpes,9627,,2011-04-12,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.4539,13.540603,POINT(13.540603 52.4539)
prjDRDdtkMtWe-setAKoePEch9e-reckLRm0HVlqG,setAKoePEch9e,638,,Vulpes vulpes,9627,,2011-04-18,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.476904,13.441669,POINT(13.441669 52.476904)
prjDRDdtkMtWe-setAKoePEch9e-rec5So4tFIM6O,setAKoePEch9e,639,,Vulpes vulpes,9627,,2011-05-02,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.501152,13.281702,POINT(13.281702 52.501152)
prjDRDdtkMtWe-setAKoePEch9e-recIaLh9Q3bRA,setAKoePEch9e,640,,Vulpes vulpes,9627,,2011-05-03,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.499644,13.358496,POINT(13.358496 52.499644)
prjDRDdtkMtWe-setAKoePEch9e-recI5CoNxa5KR,setAKoePEch9e,641,,Vulpes vulpes,9627,,2011-05-03,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.494201,13.402629,POINT(13.402629 52.494201)
prjDRDdtkMtWe-setAKoePEch9e-recE338YwbWx9,setAKoePEch9e,642,,Vulpes vulpes,9627,,2011-05-09,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.515577,13.44173,POINT(13.44173 52.515577)
prjDRDdtkMtWe-setAKoePEch9e-rec781pYhbcJC,setAKoePEch9e,643,,Vulpes vulpes,9627,,2011-05-09,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.540988,13.402871,POINT(13.402871 52.540988)
prjDRDdtkMtWe-setAKoePEch9e-recxsk8MJqQSY,setAKoePEch9e,644,,Vulpes vulpes,9627,,2011-05-09,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.56177,13.330842,POINT(13.330842 52.56177)
prjDRDdtkMtWe-setAKoePEch9e-rec2v63KaFXpc,setAKoePEch9e,645,,Vulpes vulpes,9627,,2011-05-11,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.446108,13.404838,POINT(13.404838 52.446108)
prjDRDdtkMtWe-setAKoePEch9e-recwyJdG7kTkV,setAKoePEch9e,646,,Vulpes vulpes,9627,,2011-05-13,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.477932,13.570166,POINT(13.570166 52.477932)
prjDRDdtkMtWe-setAKoePEch9e-rec5jXqMqED6c,setAKoePEch9e,647,,Vulpes vulpes,9627,,2011-05-16,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.450223,13.661755,POINT(13.661755 52.450223)
prjDRDdtkMtWe-setAKoePEch9e-reciO0t9YeFKG,setAKoePEch9e,648,,Vulpes vulpes,9627,,2011-05-20,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.487919,13.47475,POINT(13.47475 52.487919)
prjDRDdtkMtWe-setAKoePEch9e-recPFiLXMgsXg,setAKoePEch9e,649,,Vulpes vulpes,9627,,2011-05-26,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.462975,13.366269,POINT(13.366269 52.462975)
prjDRDdtkMtWe-setAKoePEch9e-recua2poWh0XW,setAKoePEch9e,650,,Vulpes vulpes,9627,,2011-06-06,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.450223,13.301476,POINT(13.301476 52.450223)
prjDRDdtkMtWe-setAKoePEch9e-recfpTtZNsizq,setAKoePEch9e,651,,Vulpes vulpes,9627,,2011-06-06,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.378177,13.402122,POINT(13.402122 52.378177)
prjDRDdtkMtWe-setAKoePEch9e-recrjaymRRG1B,setAKoePEch9e,653,,Vulpes vulpes,9627,,2011-07-08,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.509635,13.357634,POINT(13.357634 52.509635)
prjDRDdtkMtWe-setAKoePEch9e-reciQn2NR7nYJ,setAKoePEch9e,654,,Vulpes vulpes,9627,,2011-07-20,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.567285,13.576621,POINT(13.576621 52.567285)
prjDRDdtkMtWe-setAKoePEch9e-recydmIJHMHdX,setAKoePEch9e,655,,Vulpes vulpes,9627,,2011-07-21,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.555382,13.386643,POINT(13.386643 52.555382)
prjDRDdtkMtWe-setAKoePEch9e-rec2sxzFkUxO9,setAKoePEch9e,656,,Vulpes vulpes,9627,,2011-07-25,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.494148,13.578941,POINT(13.578941 52.494148)
prjDRDdtkMtWe-setAKoePEch9e-recR77iNK3zCK,setAKoePEch9e,657,,Vulpes vulpes,9627,,2011-08-08,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.482371,13.6021,POINT(13.6021 52.482371)
prjDRDdtkMtWe-setAKoePEch9e-recsoeEm3Piep,setAKoePEch9e,658,,Vulpes vulpes,9627,,2011-09-05,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.505049,13.21069,POINT(13.21069 52.505049)
prjDRDdtkMtWe-setAKoePEch9e-reco9E5lUpAYF,setAKoePEch9e,659,,Vulpes vulpes,9627,,2011-09-27,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.425415,13.489772,POINT(13.489772 52.425415)
prjDRDdtkMtWe-setAKoePEch9e-receSCRtir2zF,setAKoePEch9e,660,,Vulpes vulpes,9627,,2011-10-24,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.609065,13.294441,POINT(13.294441 52.609065)
prjDRDdtkMtWe-setAKoePEch9e-recZiiIPpwibj,setAKoePEch9e,661,,Vulpes vulpes,9627,,2011-11-14,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.385441,13.396212,POINT(13.396212 52.385441)
prjDRDdtkMtWe-setAKoePEch9e-recsIG30Jh3Nx,setAKoePEch9e,662,,Vulpes vulpes,9627,,2011-11-23,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.520887,13.29979,POINT(13.29979 52.520887)
prjDRDdtkMtWe-setAKoePEch9e-reckvCbsrqCIU,setAKoePEch9e,663,,Vulpes vulpes,9627,,2011-11-29,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.535545,13.496619,POINT(13.496619 52.535545)
prjDRDdtkMtWe-setAKoePEch9e-recfGz0xdnCoK,setAKoePEch9e,664,,Vulpes vulpes,9627,,2011-12-12,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.556068,13.361656,POINT(13.361656 52.556068)
prjDRDdtkMtWe-setAKoePEch9e-recjPGkHA0jfh,setAKoePEch9e,665,,Vulpes vulpes,9627,,2011-12-19,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.490239,13.386167,POINT(13.386167 52.490239)
prjDRDdtkMtWe-setAKoePEch9e-recOObucqiuzF,setAKoePEch9e,666,,Vulpes vulpes,9627,,2012-01-02,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.556645,13.551542,POINT(13.551542 52.556645)
prjDRDdtkMtWe-setAKoePEch9e-recw5aloOqUWS,setAKoePEch9e,667,,Vulpes vulpes,9627,,2012-01-09,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.573095,13.356398,POINT(13.356398 52.573095)
prjDRDdtkMtWe-setAKoePEch9e-recVpvuWzUtAN,setAKoePEch9e,668,,Vulpes vulpes,9627,,2012-02-08,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.571751,13.4712,POINT(13.4712 52.571751)
prjDRDdtkMtWe-setAKoePEch9e-recmCkl2zmMi9,setAKoePEch9e,669,,Vulpes vulpes,9627,,2012-02-10,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.472956,13.370363,POINT(13.370363 52.472956)
prjDRDdtkMtWe-setAKoePEch9e-recJTRZxm7CIn,setAKoePEch9e,670,,Vulpes vulpes,9627,,2012-02-27,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.556966,13.37667,POINT(13.37667 52.556966)
prjDRDdtkMtWe-setAKoePEch9e-recNQmn0h0N8A,setAKoePEch9e,671,,Vulpes vulpes,9627,,2012-02-27,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.482418,13.391379,POINT(13.391379 52.482418)
prjDRDdtkMtWe-setAKoePEch9e-recLR76OCBC7Y,setAKoePEch9e,672,,Vulpes vulpes,9627,,2012-03-02,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.538468,13.580322,POINT(13.580322 52.538468)
prjDRDdtkMtWe-setAKoePEch9e-rec4MXFw7VayT,setAKoePEch9e,673,,Vulpes vulpes,9627,,2012-03-05,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.535812,13.40947,POINT(13.40947 52.535812)
prjDRDdtkMtWe-setAKoePEch9e-recmTBaqodorJ,setAKoePEch9e,674,,Vulpes vulpes,9627,,2012-03-26,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.441352,13.414593,POINT(13.414593 52.441352)
prjDRDdtkMtWe-setAKoePEch9e-rec10bPuJmQEU,setAKoePEch9e,675,,Vulpes vulpes,9627,,2012-04-05,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.539291,13.50432,POINT(13.50432 52.539291)
prjDRDdtkMtWe-setAKoePEch9e-recjTidKf3PLL,setAKoePEch9e,676,,Vulpes vulpes,9627,,2012-04-11,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.561719,13.331631,POINT(13.331631 52.561719)
prjDRDdtkMtWe-setAKoePEch9e-recmgs1DFQH8z,setAKoePEch9e,677,,Vulpes vulpes,9627,,2012-04-11,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.499488,13.383603,POINT(13.383603 52.499488)
prjDRDdtkMtWe-setAKoePEch9e-rectWAniwKE68,setAKoePEch9e,679,,Vulpes vulpes,9627,,2012-04-17,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.521547,13.340824,POINT(13.340824 52.521547)
prjDRDdtkMtWe-setAKoePEch9e-recwqEqnnaIVL,setAKoePEch9e,680,,Vulpes vulpes,9627,,2012-04-20,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.522351,13.341963,POINT(13.341963 52.522351)
prjDRDdtkMtWe-setAKoePEch9e-recBv580wPh5O,setAKoePEch9e,681,,Vulpes vulpes,9627,,2012-05-03,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.59294,13.312258,POINT(13.312258 52.59294)
prjDRDdtkMtWe-setAKoePEch9e-recVUwregaAGG,setAKoePEch9e,682,,Vulpes vulpes,9627,,2012-05-10,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.507407,13.388409,POINT(13.388409 52.507407)
prjDRDdtkMtWe-setAKoePEch9e-recpeAtFoE6CI,setAKoePEch9e,683,,Vulpes vulpes,9627,,2012-05-10,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.596825,13.330168,POINT(13.330168 52.596825)
prjDRDdtkMtWe-setAKoePEch9e-rec3RA8betdyF,setAKoePEch9e,685,,Vulpes vulpes,9627,,2012-05-29,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.527679,13.489216,POINT(13.489216 52.527679)
prjDRDdtkMtWe-setAKoePEch9e-rec1dqOYD60Qe,setAKoePEch9e,686,,Vulpes vulpes,9627,,2012-05-29,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.476528,13.569348,POINT(13.569348 52.476528)
prjDRDdtkMtWe-setAKoePEch9e-rectA2KzPRzMD,setAKoePEch9e,687,,Vulpes vulpes,9627,,2012-05-29,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.576427,13.432496,POINT(13.432496 52.576427)
prjDRDdtkMtWe-setAKoePEch9e-recZQUqSb1qM8,setAKoePEch9e,688,,Vulpes vulpes,9627,,2012-06-06,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.556291,13.357083,POINT(13.357083 52.556291)
prjDRDdtkMtWe-setAKoePEch9e-rec1A3rOe8Mds,setAKoePEch9e,689,,Vulpes vulpes,9627,,2012-06-06,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.419839,13.175309,POINT(13.175309 52.419839)
prjDRDdtkMtWe-setAKoePEch9e-recXBfbcQOPaq,setAKoePEch9e,690,,Vulpes vulpes,9627,,2012-07-10,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.434566,13.330353,POINT(13.330353 52.434566)
prjDRDdtkMtWe-setAKoePEch9e-rec49vEKRUiYs,setAKoePEch9e,691,,Vulpes vulpes,9627,,2012-07-11,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.484788,13.378224,POINT(13.378224 52.484788)
prjDRDdtkMtWe-setAKoePEch9e-rec38eheC4jaA,setAKoePEch9e,692,,Vulpes vulpes,9627,,2012-07-13,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.547532,13.369465,POINT(13.369465 52.547532)
prjDRDdtkMtWe-setAKoePEch9e-recGRoMDiwBLZ,setAKoePEch9e,693,,Vulpes vulpes,9627,,2012-07-16,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.556146,13.363732,POINT(13.363732 52.556146)
prjDRDdtkMtWe-setAKoePEch9e-recEEWK7uMwo4,setAKoePEch9e,694,,Vulpes vulpes,9627,,2012-07-25,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.544694,13.499164,POINT(13.499164 52.544694)
prjDRDdtkMtWe-setAKoePEch9e-recOxUicxXi1L,setAKoePEch9e,695,,Vulpes vulpes,9627,,2012-07-30,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.623179,13.221744,POINT(13.221744 52.623179)
prjDRDdtkMtWe-setAKoePEch9e-rec1sxAeRKKPN,setAKoePEch9e,696,,Vulpes vulpes,9627,,2012-08-06,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.555911,13.380858,POINT(13.380858 52.555911)
prjDRDdtkMtWe-setAKoePEch9e-rece8aSvf69FI,setAKoePEch9e,697,,Vulpes vulpes,9627,,2012-08-08,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.511162,13.530037,POINT(13.530037 52.511162)
prjDRDdtkMtWe-setAKoePEch9e-recKkan3RPrDt,setAKoePEch9e,698,,Vulpes vulpes,9627,,2012-08-16,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.584281,13.233666,POINT(13.233666 52.584281)
prjDRDdtkMtWe-setAKoePEch9e-recV6DeqD6x5A,setAKoePEch9e,700,,Vulpes vulpes,9627,,2012-08-21,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.543773,13.598904,POINT(13.598904 52.543773)
prjDRDdtkMtWe-setAKoePEch9e-recv0VBkKaTV1,setAKoePEch9e,701,,Vulpes vulpes,9627,,2012-08-27,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.555477,13.577411,POINT(13.577411 52.555477)
prjDRDdtkMtWe-setAKoePEch9e-recVYmlJxOjrH,setAKoePEch9e,702,,Vulpes vulpes,9627,,2012-09-03,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.54986,13.131016,POINT(13.131016 52.54986)
prjDRDdtkMtWe-setAKoePEch9e-reczV3B9p4xmO,setAKoePEch9e,703,,Vulpes vulpes,9627,,2012-09-05,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.462617,13.386251,POINT(13.386251 52.462617)
prjDRDdtkMtWe-setAKoePEch9e-rec1g6DvpbPZx,setAKoePEch9e,704,,Vulpes vulpes,9627,,2012-09-06,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.418331,13.143824,POINT(13.143824 52.418331)
prjDRDdtkMtWe-setAKoePEch9e-rec7wPXb21ijX,setAKoePEch9e,705,,Vulpes vulpes,9627,,2012-09-10,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.557035,13.379708,POINT(13.379708 52.557035)
prjDRDdtkMtWe-setAKoePEch9e-recWruensdeFu,setAKoePEch9e,706,,Vulpes vulpes,9627,,2012-09-11,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.543496,13.454729,POINT(13.454729 52.543496)
prjDRDdtkMtWe-setAKoePEch9e-reclyN4J1XvRo,setAKoePEch9e,709,,Vulpes vulpes,9627,,2012-10-17,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.577126,13.353905,POINT(13.353905 52.577126)
prjDRDdtkMtWe-setAKoePEch9e-recNsBeNX3oOG,setAKoePEch9e,710,,Vulpes vulpes,9627,,2012-10-18,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.41489,13.659151,POINT(13.659151 52.41489)
prjDRDdtkMtWe-setAKoePEch9e-recbisclgc6hQ,setAKoePEch9e,713,,Vulpes vulpes,9627,,2012-11-18,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.543362,13.508559,POINT(13.508559 52.543362)
prjDRDdtkMtWe-setAKoePEch9e-rechoeRIpKjle,setAKoePEch9e,722,,Vulpes vulpes,9627,,2012-12-18,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.504996,13.344249,POINT(13.344249 52.504996)
prjDRDdtkMtWe-setAKoePEch9e-recQMfAeZxUfp,setAKoePEch9e,726,,Vulpes vulpes,9627,,2012-12-31,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.466208,13.281785,POINT(13.281785 52.466208)
prjDRDdtkMtWe-setAKoePEch9e-recUw7byfZe38,setAKoePEch9e,731,,Vulpes vulpes,9627,,2013-01-03,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.425725,13.435488,POINT(13.435488 52.425725)
prjDRDdtkMtWe-setAKoePEch9e-recQL9qfGgLdt,setAKoePEch9e,737,,Vulpes vulpes,9627,,2013-01-28,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.479851,13.303996,POINT(13.303996 52.479851)
prjDRDdtkMtWe-setAKoePEch9e-rec0SrcFxkRpd,setAKoePEch9e,742,,Vulpes vulpes,9627,,2013-02-01,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.570342,13.360853,POINT(13.360853 52.570342)
prjDRDdtkMtWe-setAKoePEch9e-reccmfH4HieAP,setAKoePEch9e,749,,Vulpes vulpes,9627,,2013-03-22,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.508227,13.405126,POINT(13.405126 52.508227)
